book_name,book_category,book_intro,book_score,y
소년을 읽다,에세이,"MD 한마디
고등학교 국어 교사 서현숙 선생님이 소년원 아이들과 함께한 일 년간의 수업의 기록. 책을 읽지도, 좋아하지도 않을 것 같던 소년들은 책과 함께한 시간을 통해 지금보다 좋은 삶을, 지금보다 나은 나를 꿈꾸게 된다. 다시 세상에 나올 아이들에게 필요한 건 어쩌면 작은 ‘환대’ 였을지도 모른다. - 에세이 MD 김태희
“저를 환대해주셔서 고마워요.”
좋은 삶이 무엇인지 알고 좋은 삶을 꿈꾸는 소년들을 위해

누가 책을 읽어준 기억이 한 번도 없는 소년, 먹고사는 일의 급급함을 너무나 잘 아는 소년, 파란색은 9호 연두색은 10호로 구분하는 소년…. ‘이런 곳’에서 살았다는 흔적을 남기고 싶어 하지 않는 소년들과 마음과 정성을 다하고도 소년들의 삶에서 삭제되어야 하는 국어선생님. 이들이 소년원이라는 공간에서 함께 책을 읽으며 ‘환대’를 배우고 서로의 마음을 조금씩 물들인 일 년의 성장 기록을『소년을 읽다』에 담았다. 저자 서현숙은 책읽기를 통해 소년들의 구체적 삶의 서사를 접하면서 자신의 고정관념과 편견이 깨지는 경험을 한다. 영혼까지 병든 것은 아닌 소년들을 보며, 죗값을 치르고 다시 우리 사회의 구성원으로 돌아올 소년들에게 우리 사회가, 어른들이 어떤 역할을 해야 할지 고민하게 한다.
 ",9.5,0
세상에 무해한 사람이 되고 싶어,에세이,"‘즐겁게, 할 수 있는 만큼’
따뜻하고 유쾌한 제로웨이스트의 세계로 초대합니다

제로웨이스트의 삶을 추구하는 유정 씨. 책에는 자신의 취향에 맞는 제로웨이스트 라이프를 실천하며 얻는 노하우를 아낌없이 털어놓았다. 쓰레기 없이 장보기, 쓰레기 없이 커피 즐기기, 정수리가 센 여자의 샴푸바 찾기 같이 생활 속에서 재밌고 쉽게 할 수 있는 실천을 주로 담았다.

제로웨이스트와 맞닿은 일상에는 따뜻함이 한껏 더해졌다. 쓸수록 하얗게 변하는 소창 행주는 하루를 깨끗하게 마무리하는 살림 친구가 되었고, 천연 설거지 비누는 맨손으로 설거지해도 좋을 만큼 기존 세제보다 자극적이지 않았다. 몸속에 강한 세정 성분이 들어가지 않으니 몸에도 일석이조. 욕실에 들어서면 만날 수 있는 동글동글 비누들에 기분이 좋아지고, 비닐과 플라스틱이 치워진 단정한 부엌은 요리하고 싶은 마음이 들게 했다. 떡볶이와 김밥 등도 스테인레스 통에 담아달라고 부탁한다. 처음에는 용기 내어 말하는 게 쉽지 않았지만, ‘젊은 사람이 참 생각이 좋다’며 칭찬을 듣기도 하고, 스스로 알 수 없는 뿌듯함도 느낀다고. 그녀의 작은 실천에서 지구를 생각하는 따뜻한 감성을 엿볼 수 있다.

 ",9.6,1
무해한 하루를 시작하는 너에게,에세이,"자연과 함께 호흡하며 건강한 문화를 만드는 커뮤니티 ‘나투라 프로젝트’를 운영하는 저자 신지혜. 우리가 망가뜨려온 것과 자연이 주는 회복의 힘 사이에서 고민하며, 도시에서 무해한 일상을 탐구하고 실천하고 있다. 책에는 침체된 나날에서 그린 라이프를 시작하게 된 계기, 편하고 익숙해서 누려온 것이 가진 함정, 우리가 지구를 위해 할 수 있는 것과 해야 하는 것 등 차곡차곡 쌓아온 친환경 경험들을 기록하고 ‘에코라이프 매뉴얼’로 활용할 만한 구체적인 정보를 담는다. 또한 유해한 화학성분 접촉과 배출 줄이는 법부터 환경 파괴를 막는 식생활과 쇼핑, 제로 웨이스트를 퍼트리는 커뮤니티 활동까지 지속 가능한 라이프스타일을 제안하고, 공존을 꿈꾸고 실천하는 동안 얻게 된 긍정적 변화들을 나눈다. 지구를 소중히 여기는 건 곧 나를 돌보는 일이기에, 기꺼이 무해한 하루를 시작하고 공유할 분들을 기다리며 이 책을 띄운다.
 ",9.4,0
연중무휴의 사랑,에세이,"“나는 언제나 누군가에게 반하면서 시야를 넓혔고
그래야만 성숙해질 수 있는 유類의 인간이니까”

『연중무휴의 사랑』은 1990년생 백말띠 여성 임지은의 산문집이다. 그가 여기에 쓴 33편의 글엔 냉철하면서도 따뜻한 연민이 배어있고, 그 톤은 서늘한 동시에 유쾌하다. 무엇보다도, 터무니없을 만큼 솔직하다. 이 산문집은 어느 딸의 책이며, 어느 장녀의 책이다. 누군가의 언니가 쓴 책이자, 누군가의 연인이 쓴 책이다. 그리고 어느 페미니스트의 책이다. 페미니즘의 언어가 식당에서 새벽까지 일하는 엄마를 와락 껴안아줄 수 있길 바라는, 페미니스트의 책이다. 때때로 엄마가 여성의 편을 들지 않더라도, 그녀를 끊임없이 기다려주고 같이 몸 부딪치며 걸어가려는 페미니스트의 책이다. 임지은은 이 기울어진 남성중심사회에 만연한 개수작들을 밝히며 통렬하게 분노한다. 그는 이 사회에서 여성으로 살아가는 게 얼마나 곤죽이 되기 쉬운 일이었는지를 낱낱이 복기한다. 동시에 그는 거기 살아오며 직면했던 마음속 복잡함과 들쭉날쭉함, 자기 경험의 얼룩진 흔적들도 외면하지 않는다. 그는 자신의 흔적들이 지닌 엉성함과 모호함을 숨기지 않고 모조리 기록해두었다. 지긋지긋한 가난, 부모의 이혼이 남긴 상처, 아름다움에의 탐닉, 남자들과의 관계, 섹스와 결혼과 임신에 관한 고뇌, 내면의 은밀한 상승 욕구, 그리고 그 모든 걸 뛰어넘은 우정과 연대의 가치에 관해 생각하고 또 생각한다. 『연중무휴의 사랑』은 바로 그 길고 긴 성찰의 기록이다.
 ",10.0,1
"아무튼, 언니",에세이,"대한민국에서 여자로 살아가는 언니들에게
경찰관 원도가 건네는 한없이 다정한 안부

독립출판물로 처음 나와 세간에 화제를 불러일으킨 『경찰관속으로』 작가 원도의 두 번째 책. 전작이 경찰관들의 삶을 통해 우리 사회의 맨얼굴과 인간에 대한 성찰을 보여주었다면, 『아무튼, 언니』는 “내성발톱같이 안으로 아프게 파고드는 내향적인” 학창시절을 보낸 그가 중앙경찰학교에서 만난 언니들과 그들이 보여준 새로운 세계에 관한 이야기이다.

작가는 전작에서 편지의 수신자이자 독자와 작가 사이의 연결고리였던 '언니‘를 이야기의 한복판으로 데려온다. 태어날 때부터 존재한 친언니를 비롯해 학교에서, 사회에서 만난 수많은 여성에 관한 에피소드는 언니라는 존재의 의미를 확장시킨다. 언니는 내가 ""철부지""가 되어도 좋을 만큼 편히 기댈 수 있는 든든한 존재이면서 또 한편 여성을 향한 이 사회의 억압을 온 몸으로 겪어 가는 동료 시민이기도 하다. 작가가 사건 현장, 혹은 일상에서 경험한 구체적인 서사는 세상이 지워버린 언니들의 표정을 생생하게 복원시킨다.

“대한민국에서 여자로 살아가는 언니들에게” 보내는 애정과 존경의 눈짓이자 “서로가 서로의 운이 되”어 주려는 뜨거운 연대의 몸짓으로 읽히는 열두 편의 에세이는 경찰관 원도를 넘어 쓰는 사람 원도로서의 정체성을 분명하게 보여준다.
 ",9.0,0
왜 아가리로만 할까?,에세이,"왜 말로만 하고 실천하지 못하는지,
나도 나를 이해할 수 없는 당신에게 꼭 필요한 이야기

공부? 해야지.
운동? 퇴근하고 해야지.
다이어트? 내일부터 해야지.
자기계발? 해야 하는데 시간이 없어.
새해 연초에 세운 계획? 아, 하나도 못 지켰네.

많은 이들이 자신의 고민을 끌어안고 또 해야 할 일을 미룬 채 아가리로 살아간다. 작년, 그리고 올해는 무언가 이루지 못했어도 코로나 ‘덕분에’ 둘러대기도 참 좋다. 헬스장이 운영되지 않아서, 독서실이 폐쇄되어서, 스트레스 풀 방법이 없으니 먹는 것으로 풀어야지. 무언가 못하는 이유를 만드는 것은 식은 죽 먹기보다도 쉽다. 모두 알고 있다, 실은 ‘못’하는 게 아니라 ‘안’하는 거라는 것을.

이 책에서는 입으로만 한다고 말해놓고 실천하지 못하는 사람을 ‘아가리’라고 지칭했다. 저자 역시 아가리였다. 누군가의 마음에 근거 없는 따뜻한 위로만을 더해 마음을 다독여주는 책은 인생에 도움이 되지 않는다. 다 함께 아가리에서 벗어날 방법은 없을지 조금 더 실질적인 도움을 주고자 고민했다.

의지를 행동으로 옮기지 못하는 것은 만인의 숙제이자 고민이다. 우리 주변 아가리들의 현실을 보여주며 시작하는 이 책은, 어떤 사회적 환경이 우리를 아가리로만 움직이고 실천하지 못하는 사람으로 만들었는지 그 원인을 분석한다. 그리고 ‘아가리여 고개를 들어라’라며 힘든 세상을 헤쳐가는 동안 결국 아가리가 될 수밖에 없었던 사람들에게 용기를 불어넣어준다. 나아가 아가리에서 탈출할 수 있도록 저자 삼인방이 사용한 방법들을 공유한다. 누구보다도 같은 아가리로서 동병상련을 겪었던 저자들은 모두가 함께 아가리에서 탈출할 수 있도록 그 길의 스펙트럼을 넓혀준다.
 ",9.5,0
그렇게 말해줘서 고마워,에세이,"너무 익숙해서 내버려 두었던 나의 말,
그 말로 내 마음과 감정과 진심을 돌보는 일

“어떻게 나한테 그렇게 말할 수 있지?”
자꾸만 친구가 한 말이 생각나고 생각할수록 속이 터져버릴 것 같다. 나는 왜 친구 말에 상처받았을까? 나는 무슨 말을 듣고 싶은 걸까? 나는 무슨 말을 하고 싶은 걸까? 누군가의 말 한마디에 상처받는다는 건 내 말과 마음이 약해져 있다는 뜻이다. 그럴 때는 내가 어떤 말에 상처받는지 살펴봐야 한다. 누구나 쉽게 무너지는 부분이 있기 때문이다. 내가 예민해서 그런 게 아니라, 그 약한 부분을 누가 건드리면 상처받았다고 느끼는 것이다. 그런데 내가 어떤 말에 상처받는지를 알게 되면 신기하게도 감정이 좀 가라앉는다.

수많은 인간관계 속에서 수많은 말들로부터 내 마음을 지키고 관계도 지킬 방법은 없을까? 그러기 위해서는 일상에서 좋은 대화를 계속해나가야 한다. 생각해보면, 말 때문에 상처받기도 하지만 말에서 위로받고 다시 살아갈 힘을 얻기도 한다. 그래서 나는 오늘도 카톡 창을 여는 게 아닐까? 『그렇게 말해줘서 고마워』는 일상에서 좋은 대화를 나누는 여러 가지 방법, 특히 말로 나를 돌보면서 관계에도 도움이 되는 다양한 상황과 솔루션을 담았다. 사실 나는 이미 좋은 말을 많이 가지고 있다. 이 책을 통해, 버려두었던 내 말로 내 마음과 감정과 진심을 돌보는 일을 시작해보자.


 ",9.5,0
"마흔, 부부가 함께 은퇴합니다",에세이,"집도 없었다, 주식도 몰랐다!
실현 가능한 플랜으로 차근차근 이뤄낸 ‘마흔의 은퇴’

‘가진 돈’이 많아서 가능했다? No!

현실적인 저축과 생활비 계획만으로

취미, 여행, 공부까지 누리는 조기 은퇴를 실현했다! Yes!

모두가 도전할 만한, 생활밀착형 직장은퇴 프로젝트 대공개!

『마흔, 부부가 함께 은퇴합니다』는 마흔에 은퇴하기로 결심하고, 그 꿈을 단 5년 만에 실현한 어느 부부의 이야기이다. 결혼 전에는 모은 돈도 거의 없었던, 오로지 일만 열심히 했던 평범한 직장인 부부가 ‘조기 은퇴 부부’가 될 수 있었던 방법과 과정을 7단계 에피소드로 보여준다. 은퇴를 준비하면서 시시때때로 맞닥뜨리게 되는 ‘불안’을 어떻게 다스렸는지부터 재테크를 모르던 부부가 현실적인 자금계획과 마련은 어떻게 했는지, 직장 상사와 부모님에게 ‘은퇴 커밍아웃’은 어떻게 했으며 은퇴 후 시간을 무엇으로 보내고 있는지 등 파이어족들이 재정적, 심적으로 염려할 만한 주제들에 ‘생활밀착형 에세이’로 답한다. ‘조기 은퇴를 하려면 몇십억쯤 필요하지 않을까?’ ‘막상 은퇴하고 후회하면 어떡하지?’ 막연하게 불안감을 느끼는 이들에게 이 책은 친절한 ‘은퇴 예행연습’ 파트너가 되어줄 것이다.

온라인 서점 검색창에 ‘은퇴’라는 단어를 입력하면, 주식, 창업, 부동산 등 재테크 방법을 설파하는 책들이 앞다투어 등장한다. 은퇴 준비에 가장 큰 부분을 차지하는 게 자금 문제여서이겠지만, 평소 재테크에 빠삭하거나 큰돈을 벌 수 있는 사람들이 아니라면 이런 정보 중심의 책들에 부담과 거리감을 느끼기도 한다. 『마흔, 부부가 함께 은퇴합니다』는 조기 은퇴 자금설계에 필요한 현실적인 생활비, 각종 세금, 보험, 연금 등의 정보를 딱딱한 수치로만 전달하지 않고, 실제 직장인의 삶에 접목한 ‘좌충우돌 과정형 성공기’로 보여준다.

또한 금적적인 부분 외에도 인간관계, 자아실현 측면에서 고민되는 지점들이 많은데, 이 책은 부부가 서로의 꿈, 고민, 불안 등에 관해 나누었던 솔직한 대화들을 꾸밈없이 보여줘서 실질적인 도움과 위로, 용기를 얻게 한다. 독자는 은퇴 결심과 불안 해소(1~2장), 자금계획과 마련(3~5장), 퇴사 선언과 은퇴 후의 삶(6~7장)이라는 굵직하고 중요한 주제를 작가와 하나씩 내 것으로 소화해가며 어렵지 않게 은퇴를 준비해볼 수 있다.



 ",8.8,0
여성 2인 가구 생활,에세이,"“결혼 대신 지속 가능한 여성 공동체를 선택한 우리.
무사히 할머니가 될 수 있을까?”

『여성 2인 가구 생활』의 두 저자 토끼와 핫도그는 20대 후반에서 30대 중반의 직장인 여성들이다. 이들은 결혼은 모르겠고 돈이나 많이 벌면서 인생을 즐기다가 무사히 할머니가 되었으면 하는 공동의 소망을 안고 함께 살기 시작했다.

인생에서 가장 젊은 날은 오늘이라며 소비의 미덕을 아낌없이 펼치고 살아왔던 두 여자가 이제는 안전하고 행복한 노후를 위해 차곡차곡 돈과 지성, 체력을 비축하고 있다. 연간 400여 권의 책을 읽고, 월 200만 원을 벌면서 월 500만 원을 모으고, 여자에게 딱 좋은 운동인 복싱을 하면서. 책에 담긴 그들의 유쾌한 일상은 읽는 이로 하여금 ‘나도 할 수 있다!’는 용기를 북돋아 준다.

많은 MZ세대 여성들이 결혼하지 않고 혼자 살거나 혹은 마음 맞는 친구와 함께 살면 어떨까 가끔 상상해 보곤 한다. 하지만 실천으로 옮기기 힘든 이유는 주변에 참고할 만한 사례가 없었기 때문이리라. 『여성 2인 가구 생활』은 이런 불안을 속 시원히 해결해 주는 책이다. 서로에게 무거운 책임을 강요하지는 않으면서 2인 가구가 누릴 수 있는 장점은 모두 다 누리고 사는 토끼와 핫도그의 모습은 비슷한 삶을 꿈꾸는 이들에게 훌륭한 롤모델이 되어 줄 것이다.
 ",9.9,1
마녀체력,에세이,"MD 한마디
[오롯이 살아있음을 느끼는 체력 갱생 프로젝트] 30대에 고혈압 진단을 받고 숨만 쉬던 사람이 철인3종 완주에 이르기까지. 체력 갱생 과정을 거치면서 그는 깨달았습니다. 몸을 움직이는 건 살아있음을 확인하고 마음까지 돌보는 일이란 걸요. 이런 희열이 있단 걸 모른 채, 고작 30%의 에너지만 끼적댄다면, 너무 아깝지 않을까요? - 문학MD 김도훈
책만 파고들던 저질체력의 에디터는
어떻게 아침형 근육 노동자로 변신했을까?

“지금 운동을 시작하기엔 너무 늦은 게 아닐까?” 고민하는 사람이라면, 더 늦기 전에 운동을 해 보고 싶지만 시간도 마음의 여유도, 의지도 부족하다면, 이 책을 보라!
“25년 넘게 에디터로 살며 170여 권이 넘는 책을 만들었다. 대부분 에디터라고 하면 떠올리는 이미지처럼, 키가 작고 마른 편에다 타고나길 저질체력이었다. 몸 쓰는 일은 나와는 상관없는, 딴 세상에서 벌어지는 일이라고만 여겼다.”
손미나, 이적, 구혜선, 나영석, 정혜윤 등 다양한 사람들과 책을 만들고 수많은 베스트셀러를 탄생시킨 ‘대편집자’ 이영미. 책이 좋아 하루 종일 책에 둘러싸여 책상 앞에서 씨름하던 전형적인 저질체력 사무직 노동자, 그런데… 나이 마흔, 인생 대반전이 펼쳐졌다!
30대에 고혈압 진단을 받고 숨만 쉬던 그가 하나씩 운동에 도전, 철인 3종을 완주하게 된 것이다.
무엇이 저자를 이렇게 바꾼 것일까?

두 발로 땅을 박차며
지금 여기, 오롯이 살아있음을 느끼는 순간

대다수의 사람들이 몸의 건강을 말하며 ‘운동’을 한다. 그러나 이 책은, ‘운동은 육체는 물론이요, 정신에도 마술 같은 효과’를 일으킨다며 독자들을 새로운 ‘희열’의 세계로 초청한다.
몸을 움직이는 것은 살아있음을 확인하고 또한 스스로의 마음까지 돌보는 일이다. 하루 종일 일에 치여 복잡했던 머릿속을 말끔하게 비워주고, 사람들 사이에서 지쳐버린 마음에 숨길을 틔워준다. 삶의 에너지를 충전시키고, 내 안에 잠든 무한한 잠재력을 끌어올린다. 꾸준히, 오랫동안 운동을 하면 사람의 타고난 성격과 행동까지 바뀔 수도 있다고 저자는 말한다. 그리고 묻는다.
“이런 희열이 있다는 것도 모른 채, 고작 30퍼센트의 에너지만 끼적대면서 내 인생이 마냥 흘러간다면, 너무 아깝지 않은가?”
 ",9.1,0
오십부터는 우아하게 살아야 한다,에세이,"“이젠 나의 시간을 즐기며 우아하게 살자!”
인생의 황금기를 살아가려는 50의 행복 쟁취기

50대에야말로 삶의 보람을 찾아 인간답게 살 수 있는 기회가 온다. 이 책 『오십부터는 우아하게 살아야 한다』는 50이야말로 여유를 갖고 있는 그대로의 자신을 즐기며 앞으로의 인생을 살아갈 수 있는 나이라고 말한다. 비로소 시작되는 인생의 황금기이다. 저자는, 50부터는 우아하게 살아야 한다고 못 박는다. 바쁘고 치열하게 살아온 지난날을 뒤로 하고, 50에는 새로운 인생의 다시 태어난 나에게 ‘우아’라는 색을 더해야 한다는 것이다. 버려서 얻을 수 있고, 받아들여서 여유로울 수 있다. 다른 누구도 아닌 ‘나’의 이야기를 완성해 가기 위해.

『오십부터는 우아하게 살아야 한다』 속 공감 100% 에피소드가 우리를 반긴다. 추억 어린 물건을 침수로 버릴 수밖에 없었던 경험, 관상동맥 협착증 CT 촬영으로 죽음에의 두려움을 깨달았을 때의 기분, 저자의 어머니가 나이 50에 법원 조정위원이 되어 꿈을 이룬 사례, 사생학 대가 알폰스 데켄의 ‘죽는 순간까지 즐겁게 살자’라는 말의 의미까지. 인생에는 세 번의 기회가 찾아온다고 한다. 운 좋게 모두 손아귀에 움켜쥘 수도 있겠으나, 절실할 때라야 한 번의 기회라도 잡을 수 있다. 마지막일지 모를 기회를 잡고자 50부터는 우아하고자, 단순하고 자유롭고 유연하게, 즐기며, 후회 없이, 편안하게 살아보자.
 ",9.2,0
일상이 미니멀,에세이,"‘적게’ 너머 ‘꼭 필요한 소유’
‘홀가분’ 너머 ‘더 깊은 의미’

『조그맣게 살 거야』에 이어 선보이는 미니멀리스트 진민영의 보다 성숙하고 견고해진 미니멀 일상. 갖고 싶은 것을 꼭 소유해야 직성이 풀리는 사람, 또는 미니멀을 지향하는 사람. 과연 물건이란 우리에게 무슨 의미일까. 미니멀리스트로 살아가는 저자는 자신이 결핍을 옹호하는 것은 어디까지나 그것으로 인해 내 삶이 풍요로워졌을 때라 말한다. 없어 좋은 점 못지않게 있어 좋은 사람, 있어 다행인 물건, 있어 고마운 감정, 있어 마땅했던 갈등과 고민이 많았음을 고백하며, 다운사이징에 집중했던 초창기와 대비되는 또 다른 미니멀 일상을 살아간다.

저자가 말하는 29개의 사물에는 자신이 고스란히 담겨 있다. 소비에 대한 사고방식, 슬픔을 위로하는 방법, 변화를 추구하는 법, 아날로그에 대한 생각, 사치에 대한 기준 등등 아무리 작은 물건일지라도 ‘내 것’ 이라는 테두리 안에 있는 것이라면 나 자신이 반영되어 있음을 알게 한다. 나의 물건은 나를 표현하는 또 하나의 언어가 되고, 물건 하나하나에 귀를 기울여 의미를 발견할 수 있다면 그것은 소유해야 할 물건이 된다.
미니멀은 작지만 미니멀 라이프는 결코 가볍지 않은 이유다.
 ",9.8,1
이토록 몸이 좋아하는 순간,에세이,"“나도 몸 튼튼, 마음 튼튼하면 바랄 게 없겠네”

타고난 저질 체력의 그녀. 평생 하찮은 체력으로 살 수밖에 없다며 자포자기한다. 이혼 후 몸과 마음이 병든다. 불안장애와 우울증, 불면증, 무기력에 시달린다. 생활고에서 도망치고 싶었던 두 아이의 싱글 맘은 어느 날 ‘헬스장에 가서 운동하고 싶다’는 생각을 한다. 이 생각 하나가 운동이라고는 1도 안 하던 하찮은 체력의 그녀에게 기적을 일으킨다. 집 앞 헬스장에서 근육을 키우고 요가를 하면서 몸이 유연해진다. 운동이 일상의 루틴으로 자리 잡는다. 자전거로 출·퇴근하고 1주 1산을 목표로 산에 오른다. 지금은 한강에서 균형 잡기의 끝판왕 패들보드를 타고, 마라톤 대회에 참가해 10km를 거뜬히 완주하고, 지리산 천왕봉에도 가볍게 오르는 강철 체력이 되었다.

저자는 생활체육을 직접 실행하면서 종목마다 특색과 체험했던 포인트를 친절하게 안내하고 운동 후에 삶이 어떻게 달라지는지를 보여준다. 지치고 고단한 삶에 동기부여를 하고, 왕초보 맞춤 운동 실천법도 체계적으로 제시한다. 심리학, 생리학, 병리학을 모두 아우르며 운동 효과도 파고든다. 하루를 운동으로 시작해서 운동으로 끝내는 기적의 루틴을 공개한다.

 ",9.4,0
우리는 사소한 것에 목숨을 건다,에세이,"바로 지금 이 인생에서 풍요로운 행복을 찾을 수 있도록 도와주는 책. 항상 바쁘고 여유가 없는 우리... 그런 우리에게 인생을 조금 멀리서 보는 법을 가르쳐 준다. 지금 있는 그 자리에서 행복을 찾아라, 지루함을 즐겨라, 비판하고 싶은 충동을 떨쳐버려라, 기분 좋을 때 감사하고 나쁠 때는 품위를 지켜라 등 행복해지는 265가지 열쇠가 담겨있다.
 ",8.3,0
진짜 게으른 사람이 쓴 게으름 탈출법,에세이,"느리고 덜컹거려도, 잊지 말아야 할 것들

‘게으름을 벗어나는 법’을 주제로 한 많은 책들이 출간되었지만, 뇌과학·심리학 등 특정 분야의 권위자가 쓴 이론적인 정보가 많은 자기계발서가 대다수를 차지한다. 반면 이 책은 실제로 게을러 봤던 경험이 있는 평범한 이십대 청년인 저자가 자신을 바꾼 ‘게으름 탈출법’을 꾹꾹 눌러 담았다. ‘내일부턴 정말 달라져야지’라는 끝없는 무리한 기대와 ‘내가 그럼 그렇지’라는 자책감 사이를 무한 반복하는 사람들이 더 이상은 그러지 않을 수 있게, 천천히 부드럽게 게으름에서 빠져나가는 방법을 공유하고 있다. 만성적인 게으름이 단단하게 굳어버려 미래가 불안한 이들에게 단지 휴식이나 보상 차원의 여유가 아닌, 실질적인 도움이 될 것이다. 내용 또한 전문적이고 이론적인 정보보다는 체험과 시행착오를 반복해 얻어낸 구체적이고, 현실적인 팁들 위주로 구성되어 있다. 또한 주변 게으른 친구가 자신의 경험을 이야기해주는 에세이로, 게으른 사람도 부담 없이 한 권을 읽을 수 있어 자신감을 느낄 수 있다.
 ",8.8,0
귀촌하는 법,에세이,"5도 2촌(평일 닷새는 도시에서 주말 이틀은 시골에서 보내는 생활), 4도 3촌이 유행하는 지금, 이 ‘새로운 귀촌 바람’이 불기 전에 서울을 떠나 농사 짓지 않고 지역에 터 잡는 법을 먼저 깨우친 사람이 있다. 딱히 살아 보고 싶었던 지역도, 도전해 보고 싶었던 일도 없었지만 꽉 막힌 대로, 출퇴근길 지하철처럼 삶에서 피하고 싶었던 것들을 덜어내니 서울 밖 지역, 지금 사는 곳에 이르렀다.

사람들은 으레 귀촌이라 하면 은퇴 이후의 삶을 떠올리거나 경제적으로 여유 있는 ‘정상가족’의 전원생활, 농업 혹은 어업으로 진로를 결정한 청년들의 이주를 떠올리곤 한다. 하지만 청년이 아니어도, 결혼한 3~4인 가족 구성원이 아니어도, 도시에서의 인생 1막을 성공적으로 끝내지 않았어도 귀촌이라는 선택지를 공평하게 받을 수 있어야 한다. 이 책은 귀촌에 대한 이런 ‘작은 바람’들에 대한 메아리다.

비청년 비혼 1인 가구도 귀촌할 수 있을까요? 연고 있는 지역도 없고 쭉 서울에서만 살았는데 새로운 지역에 적응하고 살아갈 수 있을까요? 시골에 가면 아무나 들어가 살 수 있는 시골집도 있다던데 정말인가요? 도시 밖에서도 제가 할 수 있는 일, 돈 벌어다 줄 직장을 구할 수 있나요?
 ",8.7,0
어떻게 먹고살 것인가,에세이,"자유 직업인 황교익이 전하는 일과 삶의 필살 에세이
날카롭고 서늘한 언어 속에서 빛나는 불편하지만 현실적인 인생론

“가만히 있으면 삶은 저절로 나아지지 않는다. 지금 필요한 것은,
진정으로 ‘나’의 삶을 살 수 있게 해주는 원칙과 그것을 실현해 나가는 법이다.”

작가 황교익, 마침내 인생이라는 난제를 꺼내 들었다. 자유 직업인 황교익이 먹고산 생존 비기는 불편하지만 현실적이다. ‘까칠한 평론가’로 밥벌이하는 인간 황교익의 세속적 욕망과 존재론적 길 찾기를 있는 그대로 보여준다. ‘무슨 일을 하고, 어떻게 살아야 하나’ 고민에 날카롭고 서늘한 충고로 답하는 처세의 기술. 때론 구질구질하고 때론 빛나는 삶의 굴곡에서 쌓은 인생 내공이 전하는 삶과 행복의 본질. “인생은 겁내면 진다. 크게 싸우고 당당하게 져라. 그래야 다음에 이긴다.” 입에 쓴 약이 몸에 잘 듣는 것처럼, 인생 선배의 뼈 때리는 충고가 필요할 때다.
 ",9.6,1
100 인생 그림책,에세이,"100 인생 그림책 리커버 에디션 출간!

올해 2월에 출간되어 많은 사랑을 받은 『100 인생 그림책』의 리커버 에디션이 나왔다. 초판 출간시 고즈넉한 분위기를 살리고자 했다면, 이번 리커버 에디션은 조금 더 경쾌하게 인생을 마주하는 느낌을 담았다. 0세부터 100세까지 펼쳐지는 다양한 순간들! 인생, 조금 더 발랄하게 즐겨보면 어떨까?

 ",9.4,0
우정 그림책,에세이,"MD 한마디
인생의 순간을 100장면으로 담아낸 『100인생 그림책』 두 작가가 우정 이야기를 들려준다. 들판에서, 실내에서, 어떤 파티에서, 새벽 다섯 시에, 오후 다섯 시에 만난 모든 우정이 깃든 순간들을 담아냈다. 누구에게나 있지만 모두가 같지 않은 우정의 의미를 그 어떤 긴 글보다 아름답게 표현한 그림책. - 에세이 MD 김태희
“모든 우정은 잠시 지나가든
평생 이어지든 애정으로 끝나든
불신으로 끝나든 구할 가치가 있다.”

『100 인생 그림책』 두 작가가 전하는 우정의 세계
‘우리는 얼마나 먼 길을 같이 온 걸까?’
모든 우정에 깃든 수많은 순간을 말하다

0세부터 100세까지. 흘러가는 인생의 순간들을 100장면으로 담아냈던 『100 인생 그림책』. 간결하고 담백한 글과 형형색색 감각적인 그림으로 모두의 마음을 사로잡은 『100 인생 그림책』의 두 작가, 하이케 팔러와 발레리오 비달리의 신작이 나왔다. 이번에는 우정이다. 전작에서는 인생의 순간들을 시간의 흐름에 따라 보여주었다면, 이 작품에서는 ‘우정’이라는 관계성을 더욱 깊이 있게 다룬다. 우정이란 누구에게나 있지만, 누구에게나 같은 모습은 아닌 법. 하이케 팔러는 이번에도 남녀노소 다양한 사람을 만나 인터뷰하고 그들의 이야기를 들었다. 뮌헨에서부터 뉴욕을 지나 타슈켄트와 바젤에 이르기까지. 그래서일까, 책 속의 문장들은 모든 우정들을 관통하며 이어진다. 전부 다른 모습의 관계일지라도 누구나 한 번쯤은 겪거나 느껴 보았을 장면들을 촘촘하게 엮었다. 화가들이 사랑하는 화가, 발레리오 비달리의 그림은 그런 우정의 세계를 한층 더 넓혀준다. 작가의 글을 직관적으로 보여주다가도 일순간 기발한 위트와 해석으로 더 풍부한 독서를 가능하게 한다. 어떤 장면에서는 따로 또 같이, 친구와 함께했던 나만의 순간들이 떠오를 것이다. 그것은 저마다 다른 ‘우정’을 이야기하는 이 책에 꼭 맞는 방식이기도 하다. 기대감이 잔뜩 올라왔다면 이제 책을 펼쳐서 떠나 보자. 서로 다른 두 사람이 만드는 복잡하고 미묘한 우정의 세계로.

 ",10.0,1
