book_name,book_category,book_intro,book_score,y
아픔이 길이 되려면,인문,"혐오발언, 구직자 차별, 고용불안, 참사…
사회적 상처는 우리 몸을 어떻게 병들게 하는가?
데이터가 말해주는 우리가 아픈 진짜 이유

『아픔이 길이 되려면』은 공중보건의사 시절부터 김승섭 교수가 걸어온 치열한 고민의 흔적들과 연구의 발자취를 고스란히 담고 있다. 데이터를 통해 질병의 사회적·정치적 원인을 밝히는 사회역학을 도구 삼아 혐오, 차별, 고용불안 등 사회적 상처가 어떻게 우리 몸을 아프게 하는지 말하고 있다. 개인의 몸에 사회가 어떻게 투영되는지도 함께 이야기한다. 저자는 “사회적 환경과 완전히 단절되어 진행되는 병이란 존재할 수 없”다고 말하면서, “사회적 원인을 가진 질병은 사회적 해결책이 필요”하다고 이야기한다. 최첨단 의료 기술의 발전으로 유전자 수준에서 병을 예측하고 치료하는 게 가능해지더라도, 사회의 변화 없이 개인은 건강해질 수 없다고 말이다.

사회역학자인 김승섭 고려대학교 보건과학대학 교수는 자신의 연구를 통해 차별 경험이 건강에 어떤 영향을 미치는지를 이야기한다. 취업 과정에서의 차별을 측정하기 위해 연구의 설문에서는 다음과 같이 질문했다. “새로운 일자리를 경험할 때 차별을 겪은 적이 있습니까?” 대답은 ‘예, 아니오, 해당사항 없음’ 3개 항목 중 선택이 가능하다. ‘해당사항 없음’은 구직 경험이 없는 응답자를 위해 만들어둔 항목이다. 이미 직장에 다니는 사람이라면, ‘예’ 혹은 ‘아니요’의 응답이 가능할 것이다. 그런데 직장인 상당수가 ‘해당사항 없음’이라고 응답했다. 어떻게 된 일일까? 김승섭 교수는 ‘해당사항 없음’이라고 대답한 사람들의 건강 상태를 조사했다. 그러자 놀라운 결과가 나온다. 남성의 경우, ‘해당사항 없음’이라고 응답한 사람은 차별이 없었다고 응답한 사람들과 건강에 별다른 차이가 없었다. 하지만 여성들의 경우 달랐다. ‘해당사항 없음’이라고 답한 여성들의 건강상태는 차별을 받았다고 응답한 사람보다도 더 나쁘게 나타났다.

비슷한 또 다른 연구에서, 이번에는 다문화가정 청소년을 상대로 질문했다. “학교폭력을 경험한 뒤 어떻게 대응했습니까?” 응답자 중 김승섭 교수가 주목한 것은 “별다른 생각 없이 그냥 넘어갔다”라고 답한 학생들이었다. 이 학생들의 건강 상태를 조사했더니 이번에도 남녀 간에 극명한 차이가 드러났다. 여학생들의 경우, 별다른 차이가 없었지만 이번에는 남학생들에게서 차이가 나타났다. “별다른 생각 없이 그냥 넘어갔다”라고 대답한 남학생들의 정신 건강이 가장 나쁜 것으로 조사된 것이다. 대수롭지 않은 일이라고 넘겨버렸던 경험이 실제로는 몸을 아프게 하고 있었던 것이다. 차별이나 폭력을 겪고도, 말조차 하지 못할 때, 혹은 애써 괜찮다고 생각할 때 실은 우리 몸이 더 아프다는 것을 이 연구들은 보여준다. 저자 김승섭 교수의 표현을 빌자면 ‘몸은 정직하기 때문’이다. 이 책에서는 고용 불안, 차별 등 사회적 상처가 어떻게 우리 몸을 아프게 하는지, 사회가 개인의 몸에 어떻게 반영되는지를 사회역학의 여러 연구 사례와 함께 이야기한다.
 ",9.5,0
논어(論語),인문,"동양고전 출판의 명가 홍익이 「동양고전 슬기바다 총서 시리즈」라는 이름으로 『논어』를 비롯한 14권의 고전 명작을 출간한 지 어언 25년. 홍익은 이를 기념하고 독자 여러분들의 성원에 보답하기 위해 25년 만에 새옷을 입은 신개정판을 출간하게 되었다. 이번 특별 소장본은 현대인에 맞는 번역문과 풍부한 해설, 그리고 역사적 배경 설명과 난해한 공자의 철학을 쉽고 명징한 언어로 해설하여 누구라도 공자의 담론을 이해할 수 있게 했다.

『논어』는 공자와 그 제자들이 세상사는 이치나 교육·문화·정치 등에 관해 논의한 이야기들을 모은 책이다. 그 안에는, 공자의 혼잣말을 기록해 놓은 것과 제자의 물음에 공자가 대답한 것, 제자들끼리 나눈 이야기, 당대의 정치가들이나 평범한 마을사람들과 나눈 이야기 등 다양한 내용이 포함되어 있다.

그래서 책의 제목이 『논어』가 되었다. 공자와 그 제자들이 ‘토론한 이야기’라는 의미이다. 『논어』는 겉으로 보면 누구나 접하기 쉬운 내용이지만, 그 속에서 인간 삶의 근본을 아우르는 이치를 다루고 있어 동양철학을 말하면서 가장 먼저 거론되는 양서 중의 양서로 조명받는다. 이제 동양고전의 가장 높은 자리를 차지하고 있는 『논어』의 세계로 들어가보자.
 ",9.4,0
행복의 기원,인문,"당신이 알고 있던 그것은 행복이 아니다
생존과 번식, 행복은 진화의 산물일 뿐

열렬히 사랑한 두 사람이 있었다. 둘은 결국 헤어졌고, 남은 것은 실연의 아픔이었다. 울며 지새는 밤이 얼마나 흘러야 가슴속 상처가 아물 수 있을까. 이별에는 ‘시간이 약’이라지만 그보다 빠른 약이 있다. ‘타이레놀’이다. 돌팔이 처방 같겠지만, 과학적 근거가 있는 얘기다.

진통제로 마음의 아픔을 줄일 수 있다는 논문이 최근 발표됐다. 심리학자 네이든 드왈은 심적 고통을 겪는 62명을 대상으로 21일간 실험을 했다. 한 그룹에게는 매일 타이레놀을 2알씩 복용하도록 했고, 또 한 그룹에게는 아무 약효가 없는 약을 처방했다(물론 양쪽의 약 성분은 미리 공개하지 않았다). 실험 결과는 놀라웠다. 타이레놀 그룹은 시간이 지날수록 마음의 아픔을 느끼는 정도가 눈에 띄게 감소한 것이다.",9.0,0
어른의 맞춤법,인문,"어른이라면 딱 100개만 알자!
‘내공 만렙’ 편집자와 번역가가 쉽게 알려주는 최소한의 맞춤법

틀린 맞춤법으로 비호감 되는 건 한순간,
이것만 알아두면 ‘맞춤법 파괴자’는 면한다!

한국인이면서 한국어를 일부러 틀리게 쓰는 사람은 없다. 맞춤법을 향한 관심이 더하냐 덜하냐의 차이만 있을 뿐, 우리말을 잘못 쓰고 싶은 사람은 없기 때문이다. 게다가 한국어 맞춤법이 어려운 건 모두가 공감하는 일. 아무리 신경 써서 글을 쓴다고 해도 맞춤법 실수는 흔히 일어난다. 다만, SNS나 온라인 커뮤니티 등에 누구나 쉽게 글을 쓸 수 있게 되면서 맞춤법이 틀려도 여과 없이 공개되는 글이 부지기수라는 게 문제다. 틀린 말과 글을 일상적으로 접하며 살고, 말하거나 뜻을 전달하는 데 딱히 불편하지 않으니 점점 더 맞춤법에 무감해질 수밖에 없다. 맞춤법에 꽤나 자신 있다고 말하던 사람도 ‘먹으로 가자’와 같은 틀린 표현을 계속 보다 보면, 어느 순간 ‘먹으로 가자’가 맞는지 ‘먹으러 가자’가 맞는지 헷갈리는 순간이 필연적으로 찾아오게 된다. 맞춤법 앞에서 영원한 승자는 존재하지 않기 때문이다.

생활 속에서 맞춤법은 생각보다 중요하다. 아무리 잘 쓴 글이라도, 아무리 진지한 글이라도 맞춤법 오류 한두 개가 보이면 갑자기 글에 대한 신뢰도가 떨어지고, 글쓴이의 이미지도 확 바뀔 수 있기 때문이다. 이력서나 자기소개서, 제안서, 보고서라면 상황은 더욱 심각해진다. 능력까지 의심받을 수 있기 때문. 단순 실수나 손가락이 미끄러져 생긴 오타라고 둘러대고 싶어도 몰라서 틀린 맞춤법은 금세 들킨다는 걸 기억하자. 맞춤법을 자주 틀리는 이유는 말로는 자주 사용하지만 독서량 부족 등으로 글로는 접하지 못한 탓이 가장 크다. ‘공항장애’와 같이 엇비슷하게 발음해도 다들 알아듣는 말을 말로만 접하다 보면 글로 쓸 때 ‘공항장애’인지 ‘공황장애’인지 헷갈리기 십상이다. 그렇다고 하루아침에 독서량을 획기적으로 늘리기도, 국어 문법을 달달 외우기도 어려운 것이 현실.

『어른의 맞춤법』은 이렇게 맞춤법이 급한 사람들을 위한 맞춤 책이다. ‘명예회손’, ‘공항장애’, ‘폐륜아’, ‘무릎쓰다’, ‘호위호식’ ……. 온라인 커뮤니티에서 ‘웃긴 맞춤법’ 정도로나 회자되는 줄 알았던 단어들조차 꽤 많은 사람들이 틀리게 사용한다는 것을 깨닫고, 매일 글자와 씨름하며 생긴 직업병 덕에 속으로만 ‘맞춤법 프로 불편러’였던 편집자와 번역가가 직접 나섰다. 저자들은 국립국어원 학자도 아니고 모든 사람이 복잡한 맞춤법을 골머리 썩으며 파고들 필요는 없다고 말한다. 실생활에서 우리말을 잘못 쓰지 않는 정도로도 충분하다. 대한민국 성인들이 가장 자주 틀리는 맞춤법만 모았다. 재밌는 사례가 담긴 삽화로 누구나 쉽게 이해할 수 있고, 어려운 국어 문법 설명도 최대한 줄였다. 100개만 알면 맞춤법, 누구나 기본은 할 수 있다. 누가 봐도 ‘몰라서 틀린 맞춤법’이라는 지적이나 ‘맞춤법 파괴자’라는 말은 듣지 않을 수 있다. ‘자신 없을 때 쓱 찾아보는’ 기본 맞춤법 100가지를 소개한다. 평소 독서량이 적어 맞춤법에는 영 자신 없는 사람, SNS 등 온라인에 글을 쓸 때마다 긴장하는 사람, 리포트와 이력서, 자기소개서 쓰기가 고민인 대학생과 취업 준비생, 제안서나 보고서를 자주 써야 하는 직장인, 글쓰기가 취미인 사람까지 모두에게 도움이 된다.
 ",9.2,0
딸에게 보내는 심리학 편지,인문,"40년간 20만 명을 치유해 온 정신분석 전문의가
자유롭고 당당한 삶을 꿈꾸는 딸에게 전하는 자기 돌봄의 심리학
“네 길을 걸어가면 그뿐, 지나가는 일과 사람에 너무 크게 흔들리지 말기를”

40년간 마음이 아픈 사람들을 치유해 온 정신분석 전문의가 사랑하는 딸에게 보내는 37가지 심리학의 지혜를 담은 책. 저자는 딸이 공부를 위해 떠난 미국에서 직장을 구하고 남자 친구를 만나 결혼하겠다고 했을 때 문득 깨달았다. 오랫동안 진료실을 찾은 수많은 사람에게는 해 주었지만 가장 사랑하는 딸에게는 해 주지 못한 말들이 많다는 것을. 그는 정신분석 전문의로 일하며 깨달은 통찰과 40년간 일하는 여자로 살면서 얻은 교훈, 그리고 엄마로서 딸에게 해 주고 싶은 이야기들을 고르고 골라 이 책에 담았다.

그래서 이 책의 조언들은 경험하지 않은 채 지식만으로 풀어 쓴 어설픈 충고나 분석과 해법이 빠진 설익은 위로에 머물지 않는다. 여자로 사는 동안 부딪치게 되는 일, 사랑, 인간관계 문제에 대해 진정성과 현실성을 잃지 않으면서 새로운 대안을 제시한다. ‘못된 딸이 되라’, ‘아무도 너에게 슈퍼우먼이 되라고 하지 않았다’, ‘내가 나를 돌보지 않을 때 벌어지는 일들’, ‘남자를 만날 때 꼭 기억해야 할 니체의 질문’, ‘지금 불안하다면 인생을 잘 살고 있다는 증거다’, ‘혼자 있는 시간을 가지면 인생의 많은 문제가 해결된다’, ‘어설픈 이기주의자가 아닌 단단한 개인주의자로 살아갈 것’ 등 세상에 의해 쉽게 흔들리지 않는 건강한 자기애를 가진 사람으로 살아가기 위해 견지해야 하는 삶의 태도들이 가득하다. 2013년에 출간되어 10만 독자의 사랑을 받으며 주요 서점 인문 베스트셀러 1위를 차지한 『딸에게 보내는 심리학 편지』의 개정증보판.
 ",9.4,0
휴먼카인드,인문,"MD 한마디
전쟁, 범죄, 불평등, 동물 학대 등 오늘도 뉴스는 불편한 소식으로 가득하다. 인간 본성은 악할까? 네덜란드의 대표 언론인 뤼트허르 브레흐만은 그렇지 않다고 말한다. 밀그램의 복종 실험, 스탠퍼드 교도소 실험 등 기존 연구의 허점을 밝히고 인간의 선함을 입증했다. - 손민규 인문 MD
“인간 본성에 관한 새로운 관점. 『사피엔스』에 도전하는 책!”
-유발 하라리(역사학자)

이기적 인간이라는 프레임을 부수는 거대한 발상의 전환
“모든 비극은 인간 본성에 대한 오해에서 시작되었다”

- 애덤 그랜트, 다니엘 핑크, 최재천, 정재승 등 전 세계 지식인들의 찬사!
- 뉴욕타임스 아마존 베스트셀러
- 2021 포브스 선정 희망을 선사하는 책

다보스포럼에서의 명연설로 다보스포럼 역사상 ‘가장 위대한 순간’을 만든 젊은 사상가 뤼트허르 브레흐만(Rutger Bregman). 그는 『휴먼카인드』에서 공멸과 연대의 기로에 선 인류에게 가장 시급하고도 본질적인 질문을 던진다. “인간의 본성은 과연 이기적인가?” 최초의 인류부터 현재까지 방대한 인류 문명의 역사가 증명하는 한 가지 진실은 “전쟁과 재난 등 절체절명의 위기 속에서 인간은 어김없이 ‘선한 본성’에 압도되어왔다”는 것이다. 인간 본성이 이기적이라는 프레임을 깰 때 우리는 지금까지 상상도 못한 연대와 협력을 이뤄낼 것이다. 그리고 이것이 불평등과 혐오, 불신의 덫에 빠진 인류가 위기를 돌파하기 위한 가장 현실적이고 유일한 방법이다. ‘이기적 유전자’, ‘루시퍼 이펙트’, ‘방관자 효과’ 등 인간 본성에 덧씌워진 오해를 뛰어넘어, 엘리트 지배 권력과 언론에 의해 은폐되었던 인간의 선한 민낯에 관한 대서사가 펼쳐진다.



 ",9.7,1
인간교육을 위한 새로운 흐름,인문,"존 듀이에서 21세기 인간교육의 새로운 흐름을 읽다
3인의 대담자가 찾아낸 바람직한 교육이란?

일본과 미국에서 진정한 교육의 가치를 연구하고 널리 알리는 세 명의 선구자들이 대담을 위해 한 자리에 모였다. 존 듀이 박사는 미국의 위대한 철학자이자 교육자이다. 이 대담자들은 존 듀이 박사의 시대를 초월한 교육관과 가치관을 살펴본다. 또한 박사의 철학과 가치가 오늘날 어떤 의미를 갖는지 다시 조명해본다. 그리하여 이 책은 듀이 박사의 휴머니즘적 교육관을 오늘날의 교육의 장으로 들여와 새로운 인간교육의 흐름을 제시하고자 한다. 더 행복하고 민주주의적이며 휴머니즘적인 인간을 기르기 위한 대담이 펼쳐진다! 대담자 3인은 대화를 통해 인간과 교육철학에 관한 생각을 풀어나가며 우리는 이 대담을 통해 참된 교육관을 배우고 인간애를 느낄 수 있다. 창가교육이 제시하는 ‘인격가치 창조’의 비전을 알아보자.

 ",9.6,1
디테일 사전 (도시 편),인문,"세상에 ‘평범한’ 배경은 없다!
『트라우마 사전』의 저자들이 알려주는, 빛나는 스토리를 완성시키는 장면 연출 가이드

바야흐로 ‘스토리’의 시대다. 소설, 드라마, 웹툰, 시나리오는 물론 이제는 스트리밍 서비스를 통한 오리지널 드라마와 영화까지 인기를 끌고 있다. 스토리의 수요가 높아진 만큼 개성 있고 매혹적인 이야기를 쓰고 싶어 하는 작가들은 점점 늘어나지만, 이들을 도와줄 기존의 작법서들은 대부분 캐릭터나 플롯을 다루는 데 치우쳐 있다. 전작 『트라우마 사전』을 통해 매력적인 캐릭터에게는 항상 트라우마가 있다는 점에 주목한 두 저자들은 이번에는 스토리텔링의 또 다른 요소에 집중한다. 바로 ‘배경’이다.

숙련된 작가들조차 배경을 단순히 이야기가 펼쳐지는 무대로만 생각한다. 장면에 딱 들어맞는 배경을 찾기 위해 고심하고, 공들여 묘사하기보다는 머릿속에 대충 떠오른 장소에 인물과 사건이 어울리기를 바란다. 하지만 독자들은 언제나 책에서 신선한 경험을 하고 싶어 한다. 『해리 포터』 시리즈의 호그와트 마법 학교, 『샤이닝』의 오버룩 호텔, 『헝거 게임』 시리즈의 캐피탈과 13구역 같은 배경이 없었더라면 이 작품들은 독자들의 머릿속에 깊이 각인되지 못했을 것이다.

배경은 모든 장면에 깊이를 더하는, 스토리텔링에서 빠질 수 없는 요소이며 생각보다 훨씬 많은 일을 한다. 인물을 시험에 빠뜨리고, 과거의 상처를 끌어내고, 글의 분위기를 조성하며, 앞으로 일어날 사건을 암시한다. 꼭 화려하고 특별한 배경을 만들어야 한다는 뜻이 아니다. 『디테일 사전』의 가이드를 따라가다 보면 평범한 배경도 얼마든지 흥미롭게 바뀔 수 있다.

이 시리즈는 생생한 배경을 연출할 수 있는 모든 방법을 제시한다. ‘시골 편’과 ‘도시 편’으로 분류된 각 권의 앞부분은 배경 연출에 대한 전반적인 이론을 담고 있다. 배경의 역할부터 디테일한 요소들을 선택해 배경을 연출하는 다양한 기법, 배경 묘사에서 주의할 점 등을 이해를 돕는 풍부한 예문과 함께 다루었다. 뒷부분에는 작가들이 배경으로 삼을 만한 장소들을 총망라했다. 글을 쓸 때 원하는 장소를 쉽게 펼쳐볼 수 있도록 ‘학교’, ‘자연과 지형’, ‘집’, ‘소매점’ 등으로 크게 분류했다. 세부 항목들에서는 각 장소에서 보고, 듣고, 느낄 수 있는 디테일한 감각들부터 장소에 대한 개괄적인 설명과 글쓰기에 참고가 될 예문까지 다양한 항목을 수록했다.

픽션이라고 느껴지지 않는 실감 나는 배경을 만들고 싶은가? 꼭 등장시키고 싶은 장소가 있는데 어떻게 그려야 할지 막막한가? 밋밋하거나 자꾸만 늘어지는 묘사 때문에 고민인가? 『디테일 사전』은 배경과 장면 연출에 대한 확실한 길잡이가 되어줄 것이다.

 ",9.6,1
죽음을 배우는 시간,인문,"현대의학의 ‘죽음 비즈니스’에 속지 않기 위해서는
누구에게나 죽음을 배우는 시간이 필요하다

죽음은 누구에게나 예외 없이 일어나는 최대의 사건이다. 그런데도 우리는 이 일생일대의 사건에 대해 새 자동차를 구입할 때보다도 준비를 덜 한다. 스스로 선택한 방식으로 존엄하게 삶을 마무리하는 법은 집에서도 학교에서도 심지어 병원에서도 알려주지 않는다. 저자 김현아 교수(한림대학교 류마티스내과)는 관절염의 기초·임상연구에 다양한 업적을 남긴, 한국 류머티즘 연구를 대표하는 의학자다. 30년간 의료현장 일선에서 ‘좋은 죽음이란 무엇인가’를 치열하게 고민해온 저자는 『죽음을 배우는 시간』에서 건강을 유지하는 일과 죽음을 배우고 준비하는 일이, 좋은 삶이라는 목표를 위해 똑같이 중요하다는 메시지를 전한다.

저자는 현대의학이 늙음과 죽음을 치료해야 할 질병처럼 호도하면서 오히려 죽음을 덜 준비하게 되었다고 지적한다. 의료기술이 발달하며 의학이 죽음을 더욱 외면하는 역설적인 시대에 살게 된 우리가 알아야 할 노화와 죽음의 의미부터 사전연명의료의향서 작성법까지 ‘죽음 공부’의 모든 것을 이 책에 담았다. 병원의 ‘죽음 비즈니스’에 속지 않고 원하는 방식으로 생을 마무리하기 위해서는 실제로 어떤 준비가 필요한지 구체적으로 알려주는 일종의 매뉴얼로 읽어도 좋을 책이다.

 ",9.3,0
나는 왜 네 말이 힘들까,인문,"MD 한마디
많은 사람이 큰 문제 없이 일상 생활에서 말을 하며 살지만, 말을 잘하기란 쉽지 않다. 상대와 이야기하며 의도가 잘못 전달되어 곤혹을 치른 적이 있을 것이다. 이 책은 화술 전문가가, 의도를 상대방에게 정확하게 표현하는 방법을 공개한다. 단계별 연습과 풍부한 사례를 통해 잘 듣고 잘 말할 수 있게 해준다. - 손민규 인문 MD
베스트셀러 『엄마의 말하기 연습』 저자와 함께하는 연결의 대화 연습
“듣기부터 말하기까지, 우리는 대화를 다시 배워야 한다!”

상대와 말을 하면 할수록 나만 상처 받은 적이 있는가? 혹은 마음에도 없는 말이 불쑥 튀어나와 상대와의 관계가 묘하게 어긋난 적이 있는가? 이 책은 오해 없이 상대의 말을 듣고, 내 마음을 진솔하게 표현하는 방법을 다양한 방식으로 연습해볼 수 있도록 도와주는 대화 안내서다. 단계별 연습과 풍부한 사례를 통해 일상에서 말로 인해 얼마나 많은 관계가 틀어지는지를 반추해보고, 말하는 방법이나 상대의 말을 듣고 반응하는 방식을 살짝만 바꾸어도 충분히 관계의 변화를 가져올 수 있다는 것을 독자 스스로 깨달을 수 있도록 도와준다. 15만 독자가 선택한 『엄마의 말하기 연습』 저자이자 천여 명의 삶을 바꾼 대화 훈련가의 친절한 코칭으로 제대로 듣고 바르게 말하는 방법을 배워볼 수 있을 것이다.

 ",9.2,0
어디서 살 것인가,인문,"우리는 과연 이 도시에서 행복할 수 있을까
『도시는 무엇으로 사는가』의 저자, [알쓸신잡2] 건축가 유현준 교수의 신작

전작 『도시는 무엇으로 사는가』에서 도시와 공간을 바라보는 새로운 눈을 제시하고 [알쓸신잡2]에서 쉽고 재밌게 건축 이야기를 들려주었던 건축가 유현준이 우리가 매일같이 할 법한 고민을 제목으로 한 신작을 펴냈다. “어디서 살 것인가?” 보통 사람들에게는 내 집 하나 마련하는 것이 먼 일이 되고 있는 요즘, ‘어디서 살 것인가’라는 고민은 우리를 힘겹게 하는 질문일지도 모르겠다. 그러나 『어디서 살 것인가』는 어느 동네, 어느 아파트, 어떤 평수로 이사할 것이냐를 이야기하는 책이 아니다. 전작 『도시는 무엇으로 사는가』에서 도시와 우리의 모습에 “왜”라는 질문을 던졌던 저자는 이 책에서 “어디서”, “어떻게”라는 질문을 던지며 우리가 앞으로 만들어 나갈 도시를 이야기한다. 이 책에서 말하는 ‘어디서’는 ‘어떤 공간이 우리를 행복하게 만드는가’라는 자문의 의미를 담고 있다. 어떤 브랜드의 아파트냐가 아닌, 어떤 공간이 우리 삶을 더 풍요롭게 하는가가 중요하다는 것이다. 우리가 차를 선택할 때 외관 디자인이나 브랜드보다 더 중요하게 생각해야 하는 것이 그 자동차를 누구와 함께 타고 어디에 가느냐이듯이 우리가 사는 곳도 마찬가지다. 이 책은 우리가 서로 얼굴을 맞대고 대화하며 서로의 색깔을 나눌 수 있는 곳, 우리가 원하는 삶의 방향에 부합하는 도시로의 변화를 이야기한다. 변화는 당연히 어렵고 시간도 걸리는 일이지만 우리가 살 곳을 스스로 만들어 가자고 말이다.

 ",8.9,0
홀로서기 심리학,인문,"“당신을 괴롭히는 문제의 90%는 당신 힘으로 바꿀 수 없는 것들이다.
그것을 인정하고 나에게 집중하는 것이 홀로서기의 시작이다!”
그 무엇에도 휘둘리지 않고, 쓸데없는 걱정을 멈추고, 자신 있게 삶을 이끌어 가는 46가지 심리 레슨

“왜 아무리 노력해도 나쁜 심리 습관에서 벗어나지 못하는 걸까?” 지나친 감정 기복, 과도한 자기 비난, 오래된 마음의 상처, 습관적 외로움 등으로 매일매일 흔들리는 사람들에게 마음의 중심을 잡고 인생을 주도적으로 이끄는 법을 알려주는 책 『홀로서기 심리학』. 저자는 지나친 의존과 예민함으로 인해 쉽게 상처받는 사람들, 마음대로 되지 않는 세상과 타인을 원망하며 하루하루를 낭비하는 사람들에게 말한다. “당신이 불행을 되풀이하는 이유는 단 하나, 아직 홀로 서지 못했기 때문이다”라고. 15년 동안 임상 심리학자이자 상담가로서 다양한 사람들의 각종 심리 문제를 상담해 온 저자는 내담자들에게서 한 가지 공통점을 발견했다. 겉으로 드러나는 양상은 달라도 마음속을 들여다보면 모두 홀로서기 문제와 연결된다는 점이었다. 홀로 서지 못하는 사람들은 스스로를 부족하고 결핍된 존재로 인식하고, 타인이나 세상이 그 결핍을 채워 줄 수 있다고 믿었다. 그래서 인정받으려고 지나치게 노력하고, 일에 매달려 자신을 혹사한다. 그러나 자신을 행복하게 하는 힘이 바깥에 있다고 믿으며 자꾸만 그에 의지하는 한, 삶은 계속 휘둘릴 수밖에 없다. 내 마음의 바깥에서 일어나는 일들, 이를테면 타인의 마음이나 평판, 세상일, 불현듯 닥치는 위기는 아무리 노력한다고 해서 내 힘으로 통제할 수 있는 것이 아니기 때문이다.

따라서 더 이상 흔들리고 싶지 않은 사람들이라면 반드시 홀로서기를 배워야 한다. 홀로서기는 타인에, 감정에, 나쁜 습관에 기대지 않고, 자기 힘으로 해결할 수 있는 일과 없는 일을 구분하여, 삶의 주도권을 다시 나에게로 가져오기 위한 노력이다. 홀로 설 수 있는 사람들은 통제 불가능한 일에 대한 집착을 거두고, 자기 힘으로 바꿀 수 있는 감정과 생각에 집중하여 행동을 주도적으로 선택한다. 그들은 어떤 상황에서도 삶을 스스로 통제할 수 있다는 자신감이 높다. 따라서 타인이 내리는 평가에 민감하게 반응하지 않고, 자기 비난에도 쉽게 빠지지 않으며, 감정의 기복이 적고, 모나게 구는 일이 줄어든다. 자신과 타인과 세상에 대해 객관적인 시선과 균형 감각을 유지한다. 자연스럽게 인간관계가 좋아지고 삶이 부드러워진다. 오락가락하는 감정과 상처 주는 타인, 나를 깎아내리는 나쁜 버릇 때문에 자꾸만 마음이 다치고 힘이 든다면, 당신의 홀로서기 능력을 점검해 볼 때다. 그 무엇에도 기대지 않은 채 내 마음을 잘 알고 다룰 수 있다면, 비록 나를 둘러싼 세상은 그대로일지라도 내가 세상을 대하는 태도가 바뀜으로 인해 인생까지 달라진다. 그것이야말로 홀로 설 때 비로소 삶이 완전히 달라지는 이유다. 그리고 저자는 말한다. 홀로 설 수 있을 때 우리는 비로소 괜찮은 어른이 될 수 있다고.
 ",9.5,0
오래된 질문,인문,"옥스퍼드 생물학 대석학이 한국 사찰에서 찾은 고통과 두려움, 나와 삶에 대한 통찰
“붓다는 행복을 찾아다니지 않는다”
영국의 생물학 대석학이 한국 대표 스님과 함께 나눈 인생의 지혜. 삶은 왜 괴로운가? 나는 누구인가? 마음을 어떻게 다스릴 것인가? 어떻게 살아야 하는가? 동서양을 막론하고 철학과 종교, 과학 등 모든 학문 분야에서 다루는 공통 과제이자 인류가 가장 오랫동안 품어온 질문들이다. 다큐멘터리 〈Noble Asks〉 제작팀은 이 질문들의 답을 찾기 위해 세계적 생물학자 데니스 노블에게 한국 사찰 여행을 제안한다. 노블 교수는 인간은 그저 유전자의 생존 기계라는 유전자 결정론적 주장에 반대하고, 생명이 유기적인 상호작용에 의해 결정된다는 이론을 주장했다. 그의 이론은 생명 현상을 유기적 과정으로 이해하는 불교의 가르침과 결을 같이 한다. 또한, 그는 오래 전부터 한국 불교에 깊은 관심을 갖고 있었고, 자신의 이론과 불교철학 사이의 공통점을 느끼고 있던 차였다.

여행 제안을 흔쾌히 수락한 데니스 노블은 한국의 가장 유서 깊은 사찰 네 곳을 방문한다. 그리고 한국 불교를 대표하는 큰스님들인 성파, 도법, 정관, 금강 스님과 오래된 질문들의 답을 찾아가는 대화를 나눈다. 이 책은 그 모든 여정을 기록한 다큐멘터리 〈Noble Asks〉에서 시작됐으며, 영상에 미처 다 담지 못한 노생물학자와 스님들의 깊고도 아름다운 대화를 추려 정리한 것이다. 독자들은 과학과 종교, 동양과 서양을 넘나드는 통섭과 깨달음의 과정을 통해, 우리 존재와 삶에 대한 가장 오래된 근원적 질문에 대한 답을 얻게 될 것이다.
 ",9.8,1
